##	TAG	<div1>
##	TAG	<head>
1	TOK	INTRODUCTION	BOS	introduction\N5S
4381	TOK	to		to\P
4382	TOK	indicate		indicate\VMI----
4383	TOK	an		an\AI---S
4384	TOK	abnormal		abnormal\JA
4385	TOK	allele		allele\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4386	TOK	Single	BOS	single\JA
---	DLI	-		=\DELIM
4387	TOK	gene		gene\N5S
4388	TOK	disorders		disorder\N5P
4389	TOK	are		be\V6FDR66
4390	TOK	characterized		characterize\VMC----
4391	TOK	by		by\P
4392	TOK	their		their\APP3N6
4393	TOK	patterns		pattern\N5P
4394	TOK	of		of\P
4395	TOK	transmission		transmission\N5S
4396	TOK	in		in\P
4397	TOK	families		family\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4398	TOK	To	BOS	to\P
4399	TOK	establish		establish\VMI----
4400	TOK	the		the\AT---6
4401	TOK	pattern		pattern\N5S
4402	TOK	of		of\P
4403	TOK	transmission		transmission\N5S
---	DLD	,		=\DELIM
4404	TOK	a		a\AI---S
4405	TOK	usual		usual\JA
4406	TOK	first		first\MOS
4407	TOK	step		step\N5S
4408	TOK	is		be\V6FDRS3
4409	TOK	to		to\P
4410	TOK	obtain		obtain\VMI----
4411	TOK	information		information\N5S
4412	TOK	about		about\P
4413	TOK	the		the\AT---6
4414	TOK	family		family\N5S
4415	TOK	history		history\N5S
4416	TOK	of		of\P
4417	TOK	the		the\AT---6
4418	TOK	patient		patient\N5S
4419	TOK	and		and\CC
4420	TOK	to		to\P
4421	TOK	summarize		summarize\VMI----
4422	TOK	the		the\AT---6
4423	TOK	details		detail\N5P
4424	TOK	in		in\P
4425	TOK	the		the\AT---6
4426	TOK	form		form\N5S
4427	TOK	of		of\P
4428	TOK	a		a\AI---S
4429	TOK	pedigree		pedigree\N5S
---	DLE	,		=\DELIM
4430	TOK	using		use\VMG----
4431	TOK	standard		standard\JA
4432	TOK	symbols		symbol\N5P
---	DLE	(		=\DELIM
##	TAG	<abbr pos="N5S" expansion="figure">
4433	TOK	Fig.		Fig.\N5S
##	TAG	</abbr>
##	TAG	<na type="function">
4434	TOK	4 -1		noanat\W
##	TAG	</na>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4435	TOK	The	BOS	the\AT---6
4436	TOK	patterns		pattern\N5P
4437	TOK	shown		show\VMC----
4438	TOK	by		by\P
4439	TOK	single		single\JA
---	DLI	-		=\DELIM
4440	TOK	gene		gene\N5S
4441	TOK	disorders		disorder\N5P
4442	TOK	in		in\P
4443	TOK	pedigrees		pedigree\N5P
4444	TOK	depend		depend\VMF6R66
4445	TOK	chiefly		chiefly\DGA7
4446	TOK	on		on\P
##	TAG	<num>
4447	TOK	two		two\X
##	TAG	</num>
4448	TOK	factors		factor\N5P
---	DLD	:		=\DELIM
---	DLE	(		=\DELIM
##	TAG	<num>
4449	TOK	1		1\X
##	TAG	</num>
---	DLE	)		=\DELIM
4450	TOK	the		the\AT---6
4451	TOK	chromosomal		chromosomal\JA
4452	TOK	location		location\N5S
4453	TOK	of		of\P
4454	TOK	the		the\AT---6
4455	TOK	gene		gene\N5S
4456	TOK	locus		locus\N5S
---	DLD	,		=\DELIM
4457	TOK	which		which\RW63N-
4458	TOK	may		may\VOFDR66
4459	TOK	be		be\VMI----
4460	TOK	autosomal		autosomal\JA
---	DLE	(		=\DELIM
4461	TOK	located		locate\VMC----
4462	TOK	on		on\P
4463	TOK	an		an\AI---S
4464	TOK	autosome		autosome\N5S
---	DLD	)		=\DELIM
4465	TOK	or		or\CC
##	TAG	<name>
4466	TOK	X-linked		X-linked\N46
##	TAG	</name>
---	DLE	(		=\DELIM
4467	TOK	located		locate\VMC----
4468	TOK	on		on\P
4469	TOK	the		the\AT---6
4470	TOK	X		x\N5S
4471	TOK	chromosome		chromosome\N5S
---	DLD	)		=\DELIM
4472	TOK	and		and\CC
---	DLE	(		=\DELIM
##	TAG	<num>
4473	TOK	2		2\X
##	TAG	</num>
---	DLE	)		=\DELIM
4474	TOK	whether		whether\CS
4475	TOK	the		the\AT---6
4476	TOK	phenotype		phenotype\N5S
4477	TOK	is		be\V6FDRS3
4478	TOK	dominant		dominant\JA
---	DLE	(		=\DELIM
4479	TOK	expressed		express\VMC----
4480	TOK	even		even\DGA7
4481	TOK	when		when\CS
4482	TOK	only		only\DGA7
4483	TOK	one		one\MCS
4484	TOK	chromosome		chromosome\N5S
4485	TOK	of		of\P
4486	TOK	a		a\AI---S
4487	TOK	pair		pair\N56
4488	TOK	carries		carry\VMFDRS3
4489	TOK	the		the\AT---6
4490	TOK	variant		variant\N5S
4491	TOK	allele		allele\N5S
---	DLD	)		=\DELIM
4492	TOK	or		or\CC
4493	TOK	recessive		recessive\JA
---	DLE	(		=\DELIM
4494	TOK	expressed		express\VMC----
4495	TOK	only		only\DGA7
4496	TOK	when		when\CS
4497	TOK	both		both\RIP3N-
4498	TOK	chromosomes		chromosome\N5P
4499	TOK	of		of\P
4500	TOK	a		a\AI---S
4501	TOK	pair		pair\N56
4502	TOK	carry		carry\VMF6R66
4503	TOK	a		a\AI---S
4504	TOK	variant		variant\N5S
4505	TOK	allele		allele\N5S
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4506	TOK	Thus	BOS	thus\DGA7
4507	TOK	there		there\DGA7
4508	TOK	are		be\V6FDR66
4509	TOK	only		only\DGA7
##	TAG	<num>
4510	TOK	four		four\X
##	TAG	</num>
4511	TOK	basic		basic\JA
4512	TOK	patterns		pattern\N5P
4513	TOK	of		of\P
4514	TOK	single		single\JA
---	DLI	-		=\DELIM
4515	TOK	gene		gene\N5S
4516	TOK	inheritance		inheritance\N5S
---	DLD	:		=\DELIM
4517	TOK	xxx		noanat\W
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4518	TOK	Autosomal	BOS	autosomal\JA
4519	TOK	and		and\CC
##	TAG	<name>
4520	TOK	X-linked		X-linked\N46
##	TAG	</name>
4521	TOK	inheritance	EOS	inheritance\N5S
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4523	TOK	The	BOS	the\AT---6
4524	TOK	distinction		distinction\N5S
4525	TOK	between		between\P
4526	TOK	autosomal		autosomal\JA
4527	TOK	and		and\CC
##	TAG	<name>
4528	TOK	X-linked		X-linked\N46
##	TAG	</name>
4529	TOK	inheritance		inheritance\N5S
4530	TOK	is		be\V6FDRS3
4531	TOK	obvious		obvious\JA
---	DLD	,		=\DELIM
4532	TOK	as		as\CS
4533	TOK	it		it\RPS3N6
4534	TOK	depends		depend\VMFDRS3
4535	TOK	solely		solely\DGA7
4536	TOK	on		on\P
4537	TOK	the		the\AT---6
4538	TOK	chromosomal		chromosomal\JA
4539	TOK	location		location\N5S
4540	TOK	of		of\P
4541	TOK	the		the\AT---6
4542	TOK	gene		gene\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4543	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
4544	TOK	the		the\AT---6
4545	TOK	clinical		clinical\JA
4546	TOK	expression		expression\N5S
4547	TOK	of		of\P
4548	TOK	an		an\AI---S
4549	TOK	abnormal		abnormal\JA
4550	TOK	gene		gene\N5S
4551	TOK	also		also\DGA7
4552	TOK	depends		depend\VMFDRS3
4553	TOK	on		on\P
4554	TOK	whether		whether\CS
4555	TOK	it		it\RPS3N6
4556	TOK	is		be\V6FDRS3
4557	TOK	autosomal		autosomal\JA
4558	TOK	or		or\CC
##	TAG	<name>
4559	TOK	X-linked		X-linked\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4560	TOK	There	BOS	there\DGA7
4561	TOK	are		be\V6FDR66
##	TAG	<num>
4562	TOK	two		two\X
##	TAG	</num>
4563	TOK	considerations		consideration\N5P
---	DLD	,		=\DELIM
4564	TOK	which		which\RW63N-
4565	TOK	are		be\V6FDR66
4566	TOK	discussed		discuss\VMC----
4567	TOK	in		in\P
4568	TOK	more		more\DDC7
4569	TOK	detail		detail\VMF6R66
4570	TOK	later		later\DGC7
---	DLD	:		=\DELIM
---	DLE	(		=\DELIM
##	TAG	<num>
4571	TOK	1		1\X
##	TAG	</num>
---	DLE	)		=\DELIM
##	TAG	<name>
4572	TOK	Males		Males\N46
##	TAG	</name>
4573	TOK	have		have\V6F6R66
4574	TOK	only		only\DGA7
4575	TOK	a		a\AI---S
4576	TOK	single		single\JA
4577	TOK	X		x\N5S
4578	TOK	and		and\CC
4579	TOK	are		be\V6FDR66
4580	TOK	therefore		therefore\DGA7
4581	TOK	said		say\VMC----
4582	TOK	to		to\P
4583	TOK	be		be\VMI----
4584	TOK	hemizygous		hemizygous\JA
4585	TOK	with		with\P
4586	TOK	respect		respect\N5S
4587	TOK	to		to\P
##	TAG	<name>
4588	TOK	X-linked		X-linked\N46
##	TAG	</name>
4589	TOK	genes		gene\N5P
---	DLD	,		=\DELIM
##	TAG	<loc pos="DDC7">
4590	TOK	rather than		rather_than\DDC7
##	TAG	</loc>
4591	TOK	homozygous		homozygous\JA
4592	TOK	or		or\CC
4593	TOK	heterozygous		heterozygous\JA
---	DLD	;		=\DELIM
##	TAG	<num>
4594	TOK	46		46\X
##	TAG	</num>
---	DLE	,		=\DELIM
##	TAG	<name>
4595	TOK	XY		XY\N46
##	TAG	</name>
4596	TOK	males		male\N5P
4597	TOK	are		be\V6FDR66
4598	TOK	never		never\DGA7
4599	TOK	heterozygous		heterozygous\JA
4600	TOK	for		for\P
##	TAG	<name>
4601	TOK	X-linked		X-linked\N46
##	TAG	</name>
##	TAG	<abbr>
4602	TOK	traits.		traits.\N5P
##	TAG	</abbr>
---	DLE	(		=\DELIM
##	TAG	<num>
4603	TOK	2		2\X
##	TAG	</num>
---	DLE	)		=\DELIM
4604	TOK	To		To\N5P
4605	TOK	compensate		compensate\VMF6R66
4606	TOK	for		for\P
4607	TOK	the		the\AT---6
4608	TOK	double		double\JA
4609	TOK	complement		complement\N5S
4610	TOK	of		of\P
##	TAG	<name>
4611	TOK	X-linked		X-linked\N46
##	TAG	</name>
4612	TOK	genes		gene\N5P
4613	TOK	in		in\P
4614	TOK	females		female\N5P
---	DLD	,		=\DELIM
##	TAG	<loc pos="JA">
4615	TOK	as opposed to		as_opposed_to\JA
##	TAG	</loc>
4616	TOK	the		the\AT---6
4617	TOK	single		single\JA
4618	TOK	complement		complement\N5S
4619	TOK	in		in\P
4620	TOK	males		male\N5P
---	DLD	,		=\DELIM
4621	TOK	alleles		allele\N5P
4622	TOK	on		on\P
4623	TOK	only		only\DGA7
4624	TOK	one		one\MCS
4625	TOK	of		of\P
4626	TOK	the		the\AT---6
##	TAG	<num>
4627	TOK	two		two\X
##	TAG	</num>
4628	TOK	X		x\N5S
4629	TOK	chromosomes		chromosome\N5P
4630	TOK	are		be\V6FDR66
4631	TOK	expressed		express\VMC----
4632	TOK	in		in\P
4633	TOK	any		any\AG---6
4634	TOK	given		give\VMC----
4635	TOK	cell		cell\N5S
4636	TOK	of		of\P
4637	TOK	a		a\AI---S
4638	TOK	female		female\N5S
---	DLD	,		=\DELIM
4639	TOK	whereas		whereas\CS
4640	TOK	both		both\RIP3N-
4641	TOK	alleles		allele\N5P
4642	TOK	of		of\P
4643	TOK	any		any\AG---6
4644	TOK	autosomal		autosomal\JA
##	TAG	<foreign lang="LA" pos="N5S">
4645	TOK	locus		locus\N5S
##	TAG	</foreign>
4646	TOK	are		be\V6FDR66
4647	TOK	active		active\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4648	TOK	Dominant	BOS	dominant\JA
4649	TOK	and		and\CC
##	TAG	<name>
4650	TOK	Recessive Inheritance	EOS	Recessive_Inheritance\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4652	TOK	By	BOS	by\P
4653	TOK	formal		formal\JA
4654	TOK	definition		definition\N5S
---	DLD	,		=\DELIM
4655	TOK	a		a\AI---S
4656	TOK	phenotype		phenotype\N5S
4657	TOK	expressed		express\VMC----
4658	TOK	in		in\P
4659	TOK	the		the\AT---6
4660	TOK	same		same\JA
4661	TOK	way		way\N5S
4662	TOK	in		in\P
4663	TOK	both		both\RIP3N-
4664	TOK	homozygotes		homozygote\N5P
4665	TOK	and		and\CC
4666	TOK	heterozygotes		heterozygote\N5P
4667	TOK	is		be\V6FDRS3
4668	TOK	dominant		dominant\JA
---	DLE	,		=\DELIM
4669	TOK	and		and\CC
4670	TOK	a		a\AI---S
4671	TOK	phenotype		phenotype\N5S
4672	TOK	expressed		express\VMC----
4673	TOK	only		only\DGA7
4674	TOK	in		in\P
4675	TOK	homozygotes		homozygote\N5P
---	DLE	(		=\DELIM
4676	TOK	or		or\CC
---	DLD	,		=\DELIM
4677	TOK	for		for\P
##	TAG	<name>
4678	TOK	X-linked		X-linked\N46
##	TAG	</name>
4679	TOK	traits		trait\N5P
---	DLD	,		=\DELIM
4680	TOK	hemizygotes		hemizygotes\N5P
---	DLD	)		=\DELIM
4681	TOK	is		be\V6FDRS3
4682	TOK	recessive		recessive\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4683	TOK	In	BOS	in\P
4684	TOK	medical		medical\JA
4685	TOK	genetics		genetics\N56
---	DLD	,		=\DELIM
4686	TOK	however		however\DGA7
---	DLD	,		=\DELIM
4687	TOK	this		this\AD---S
4688	TOK	definition		definition\N5S
4689	TOK	does		do\V6FDRS3
4690	TOK	not		not\DGA7
4691	TOK	strictly		strictly\DGA7
4692	TOK	hold		hold\VMI----
---	DLD	,		=\DELIM
4693	TOK	and		and\CC
4694	TOK	any		any\AG---6
4695	TOK	phenotype		phenotype\N5S
4696	TOK	expressed		express\VMC----
4697	TOK	in		in\P
4698	TOK	heterozygotes		heterozygote\N5P
4699	TOK	is		be\V6FDRS3
4700	TOK	classified		classify\VMC----
4701	TOK	as		as\P
4702	TOK	dominant		dominant\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4703	TOK	Autosomal	BOS	autosomal\JA
4704	TOK	dominant		dominant\JA
4705	TOK	disorders		disorder\N5P
4706	TOK	are		be\V6FDR66
4707	TOK	typically		typically\DGA7
4708	TOK	more		more\DDC7
4709	TOK	severe		severe\JA
4710	TOK	in		in\P
4711	TOK	homozygotes		homozygote\N5P
4712	TOK	than		than\CS
4713	TOK	in		in\P
4714	TOK	heterozygotes		heterozygote\N5P
---	DLD	,		=\DELIM
4715	TOK	and		and\CC
##	TAG	<loc pos="DGA7">
4716	TOK	so far		so_far\DGA7
##	TAG	</loc>
4717	TOK	only		only\DGA7
4718	TOK	one		one\MCS
4719	TOK	such		such\JA
4720	TOK	disorder		disorder\N5S
---	DLD	,		=\DELIM
##	TAG	<name>
4721	TOK	Huntington		Huntington\N46
##	TAG	</name>
4722	TOK	disease		disease\N5S
---	DLD	,		=\DELIM
4723	TOK	is		be\V6FDRS3
4724	TOK	known		know\VMC----
4725	TOK	to		to\P
4726	TOK	be		be\VMI----
4727	TOK	equally		equally\DGA7
4728	TOK	severe		severe\JA
4729	TOK	in		in\P
4730	TOK	both		both\RIP3N-
4731	TOK	genotypes		genotype\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4732	TOK	When	BOS	when\CS
4733	TOK	the		the\AT---6
4734	TOK	expression		expression\N5S
4735	TOK	of		of\P
4736	TOK	the		the\AT---6
4737	TOK	heterozygous		heterozygous\JA
4738	TOK	genotype		genotype\N5S
4739	TOK	is		be\V6FDRS3
4740	TOK	different		different\JA
4741	TOK	from		from\P
4742	TOK	both		both\RIP3N-
4743	TOK	homozygous		homozygous\JA
4744	TOK	types		type\N5P
4745	TOK	and		and\CC
4746	TOK	intermediate		intermediate\JA
4747	TOK	between		between\P
4748	TOK	them		them\RPP3NA
---	DLD	,		=\DELIM
4749	TOK	the		the\AT---6
4750	TOK	phenotype		phenotype\N5S
4751	TOK	may		may\VOFDR66
4752	TOK	be		be\VMI----
4753	TOK	described		describe\VMC----
4754	TOK	more		more\DDC7
4755	TOK	precisely		precisely\DGA7
4756	TOK	as		as\CS
4757	TOK	incompletely		incompletely\DGA7
4758	TOK	dominant		dominant\JA
4759	TOK	or		or\CC
4760	TOK	incompletely		incompletely\DGA7
4761	TOK	recessive		recessive\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4762	TOK	If	BOS	if\CS
4763	TOK	expression		expression\N5S
4764	TOK	of		of\P
4765	TOK	each		each\AG---S
4766	TOK	allele		allele\N5S
4767	TOK	can		can\VOFDR66
4768	TOK	be		be\VMI----
4769	TOK	detected		detect\VMC----
4770	TOK	even		even\DGA7
4771	TOK	in		in\P
4772	TOK	the		the\AT---6
4773	TOK	presence		presence\N5S
4774	TOK	of		of\P
4775	TOK	the		the\AT---6
4776	TOK	other		other\RIS3N-
---	DLD	,		=\DELIM
4777	TOK	the		the\AT---6
##	TAG	<num>
4778	TOK	two		two\X
##	TAG	</num>
4779	TOK	alleles		allele\N5P
4780	TOK	are		be\V6FDR66
4781	TOK	termed		term\VMC----
4782	TOK	codominant		codominant\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4783	TOK	Each	BOS	each\RIS3N-
4784	TOK	of		of\P
4785	TOK	the		the\AT---6
4786	TOK	genetic		genetic\JA
4787	TOK	disorders		disorder\N5P
4788	TOK	discussed		discuss\VMC----
4789	TOK	in		in\P
4790	TOK	this		this\AD---S
4791	TOK	book		book\N5S
4792	TOK	as		as\P
4793	TOK	an		an\AI---S
4794	TOK	example		example\N5S
4795	TOK	of		of\P
4796	TOK	a		a\AI---S
4797	TOK	genetic		genetic\JA
4798	TOK	principle		principle\N5S
4799	TOK	is		be\V6FDRS3
4800	TOK	described		describe\VMC----
4801	TOK	briefly		briefly\DGA7
4802	TOK	from		from\P
4803	TOK	a		a\AI---S
4804	TOK	clinical		clinical\JA
4805	TOK	and		and\CC
4806	TOK	genetic		genetic\JA
4807	TOK	standpoint		standpoint\N5S
4808	TOK	at		at\P
4809	TOK	an		an\AI---S
4810	TOK	appropriate		appropriate\JA
4811	TOK	place		place\N5S
4812	TOK	in		in\P
4813	TOK	the		the\AT---6
4814	TOK	text		text\N5S
---	DLD	,		=\DELIM
4815	TOK	often		often\DGA7
4816	TOK	in		in\P
4817	TOK	a		a\AI---S
4818	TOK	box		box\N56
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4819	TOK	Refer	BOS	refer\VMF6R66
4820	TOK	to		to\P
##	TAG	<name>
4821	TOK	Table		Table\N46
##	TAG	</name>
##	TAG	<na type="function">
4822	TOK	1-1		noanat\W
##	TAG	</na>
4823	TOK	and		and\CC
4824	TOK	the		the\AT---6
4825	TOK	index		index\N5S
4826	TOK	for		for\P
4827	TOK	information		information\N5S
4828	TOK	about		about\P
4829	TOK	where		where\DGAW
4830	TOK	to		to\P
4831	TOK	find		find\VMI----
4832	TOK	many		many\RIP3N-
4833	TOK	of		of\P
4834	TOK	these		this\AD---P
4835	TOK	clinical		clinical\JA
4836	TOK	descriptions		description\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4837	TOK	Strictly	BOS	strictly\DGA7
4838	TOK	speaking		speak\VMG----
---	DLD	,		=\DELIM
4839	TOK	it		it\RPS3N6
4840	TOK	is		be\V6FDRS3
4841	TOK	the		the\AT---6
4842	TOK	phenotype		phenotype\N5S
##	TAG	<loc pos="DDC7">
4843	TOK	rather than		rather_than\DDC7
##	TAG	</loc>
4844	TOK	the		the\AT---6
4845	TOK	allele		allele\N5S
4846	TOK	that		that\RW63N6
4847	TOK	is		be\V6FDRS3
4848	TOK	dominant		dominant\JA
4849	TOK	or		or\CC
4850	TOK	recessive		recessive\JA
---	DLD	;		=\DELIM
4851	TOK	however		however\DGA7
---	DLD	,		=\DELIM
4852	TOK	genes		gene\N5P
4853	TOK	are		be\V6FDR66
4854	TOK	classified		classify\VMC----
4855	TOK	as		as\P
4856	TOK	dominant		dominant\JA
4857	TOK	or		or\CC
4858	TOK	recessive		recessive\JA
4859	TOK	on		on\P
4860	TOK	the		the\AT---6
4861	TOK	basis		basis\N5S
4862	TOK	of		of\P
4863	TOK	their		their\APP3N6
4864	TOK	phenotypic		phenotypic\JA
4865	TOK	expression		expression\N5S
---	DLD	,		=\DELIM
4866	TOK	and		and\CC
4867	TOK	the		the\AT---6
4868	TOK	terms		term\N5P
---	DLE	"		=\DELIM
4869	TOK	dominant		dominant\JA
4870	TOK	gene		gene\N5S
---	DLD	"		=\DELIM
4871	TOK	and		and\CC
---	DLE	"		=\DELIM
4872	TOK	recessive		recessive\JA
4873	TOK	gene		gene\N5S
---	DLD	"		=\DELIM
4874	TOK	are		be\V6FDR66
4875	TOK	widely		widely\DGA7
---	DLD	,		=\DELIM
4876	TOK	if		if\CS
4877	TOK	loosely		loosely\DGA7
---	DLD	,		=\DELIM
4878	TOK	used		use\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4879	TOK	The	BOS	the\AT---6
4880	TOK	distinction		distinction\N5S
4881	TOK	between		between\P
4882	TOK	dominant		dominant\JA
4883	TOK	and		and\CC
4884	TOK	recessive		recessive\JA
4885	TOK	inheritance		inheritance\N5S
4886	TOK	is		be\V6FDRS3
4887	TOK	not		not\DGA7
4888	TOK	absolute		absolute\JA
---	DLD	;		=\DELIM
4889	TOK	rather		rather\DGA7
---	DLD	,		=\DELIM
4890	TOK	it		it\RPS3N6
4891	TOK	is		be\V6FDRS3
4892	TOK	an		an\AI---S
4893	TOK	arbitrary		arbitrary\JA
4894	TOK	designation		designation\N5S
---	DLD	,		=\DELIM
4895	TOK	based		base\VMC----
4896	TOK	on		on\P
4897	TOK	clinical		clinical\JA
4898	TOK	phenotypes		phenotype\N5P
---	DLD	,		=\DELIM
4899	TOK	that		that\RW63N6
4900	TOK	may		may\VOFDR66
4901	TOK	be		be\VMI----
4902	TOK	without		without\P
4903	TOK	significance		significance\N5S
4904	TOK	at		at\P
4905	TOK	the		the\AT---6
4906	TOK	level		level\N5S
4907	TOK	of		of\P
4908	TOK	gene		gene\N5S
4909	TOK	action		action\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4910	TOK	For	BOS	for\P
4911	TOK	autosomal		autosomal\JA
4912	TOK	loci		locus\N5P
---	DLD	,		=\DELIM
4913	TOK	each		each\AG---S
4914	TOK	allele		allele\N5S
4915	TOK	is		be\V6FDRS3
4916	TOK	expressed		express\VMC----
4917	TOK	as		as\P
4918	TOK	a		a\AI---S
4919	TOK	gene		gene\N5S
4920	TOK	product		product\N5S
---	DLD	;		=\DELIM
4921	TOK	in		in\P
4922	TOK	heterozygotes		heterozygote\N5P
---	DLD	,		=\DELIM
4923	TOK	one		one\RIS3N-
4924	TOK	of		of\P
4925	TOK	the		the\AT---6
4926	TOK	alleles		allele\N5P
4927	TOK	may		may\VOFDR66
4928	TOK	be		be\VMI----
4929	TOK	deleted		delete\VMC----
---	DLD	,		=\DELIM
4930	TOK	or		or\CC
4931	TOK	its		its\APS3N6
4932	TOK	product		product\N5S
4933	TOK	may		may\VOFDR66
4934	TOK	be		be\VMI----
4935	TOK	defective		defective\JA
4936	TOK	and		and\CC
4937	TOK	ultimately		ultimately\DGA7
4938	TOK	nonfunctional		nonfunctional\JA
---	DLD	,		=\DELIM
4939	TOK	but		but\CC
4940	TOK	wherever		wherever\CS
4941	TOK	it		it\RPS3N6
4942	TOK	is		be\V6FDRS3
4943	TOK	biologically		biologically\DGA7
4944	TOK	possible		possible\JA
---	DLD	,		=\DELIM
4945	TOK	both		both\RIP3N-
4946	TOK	alleles		allele\N5P
4947	TOK	are		be\V6FDR66
4948	TOK	expressed		express\VMC----
---	DLD	,		=\DELIM
4949	TOK	and		and\CC
4950	TOK	the		the\AT---6
4951	TOK	phenotype		phenotype\N5S
4952	TOK	is		be\V6FDRS3
4953	TOK	the		the\AT---6
4954	TOK	consequence		consequence\N5S
4955	TOK	of		of\P
4956	TOK	their		their\APP3N6
4957	TOK	combined		combine\VMC----
4958	TOK	expression		expression\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4959	TOK	Although	BOS	although\CS
4960	TOK	a		a\AI---S
4961	TOK	recessive		recessive\JA
4962	TOK	phenotype		phenotype\N5S
4963	TOK	is		be\V6FDRS3
4964	TOK	defined		define\VMC----
4965	TOK	as		as\P
4966	TOK	being		be\VMG----
4967	TOK	clinically		clinically\DGA7
4968	TOK	undetectable		undetectable\JA
4969	TOK	in		in\P
4970	TOK	heterozygotes		heterozygote\N5P
---	DLD	,		=\DELIM
4971	TOK	many		many\AI---P
4972	TOK	traits		trait\N5P
4973	TOK	classified		classify\VMC----
4974	TOK	as		as\P
4975	TOK	recessive		recessive\JA
4976	TOK	do		do\V6FDR66
4977	TOK	have		have\VMI----
4978	TOK	heterozygous		heterozygous\JA
4979	TOK	manifestations		manifestation\N5P
4980	TOK	when		when\CS
4981	TOK	examined		examine\VMC----
4982	TOK	at		at\P
4983	TOK	the		the\AT---6
4984	TOK	cellular		cellular\JA
---	DLD	,		=\DELIM
4985	TOK	biochemical		biochemical\JA
---	DLD	,		=\DELIM
4986	TOK	or		or\CC
4987	TOK	molecular		molecular\JA
4988	TOK	level		level\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<list>
##	TAG	<item label="-">
##	TAG	<s>
4989	TOK	Male	BOS	male\N5S
tf	TOK		EOS	=\DELS
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
4991	TOK	Female	BOS	female\N5S
tf	TOK		EOS	=\DELS
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
4993	TOK	Sex	BOS	sex\N5S
4994	TOK	unspecified	EOS	unspecified\JA
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
4996	TOK	Number	BOS	number\N5S
4997	TOK	of		of\P
4998	TOK	children		child\N5P
4999	TOK	of		of\P
5000	TOK	sex		sex\N5S
5001	TOK	indicated	EOS	indicate\VMC----
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
5003	TOK	Affected	BOS	affect\VMC----
tf	TOK		EOS	=\DELS
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
5005	TOK	Heterozygotes	BOS	heterozygote\N5P
5006	TOK	for		for\P
5007	TOK	autosomal		autosomal\JA
5008	TOK	trait	EOS	trait\N5S
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
5010	TOK	Carrier	BOS	carrier\N5S
5011	TOK	of		of\P
##	TAG	<name>
5012	TOK	X-linked		X-linked\N46
##	TAG	</name>
5013	TOK	recessive		recessive\JA
5014	TOK	trait	EOS	trait\N5S
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
5016	TOK	Proband	BOS	proband\N5S
tf	TOK		EOS	=\DELS
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
5018	TOK	Deceased	BOS	deceased\JA
5019	TOK	individual	EOS	individual\N5S
##	TAG	</s>
##	TAG	</item>
